Order,Len,Len_c,Semantic_closeness,Semantic_closeness_c,Lexical_frequency,Lexical_frequency_c,Predictability,Predictability_c,Pronominality,Verb,Position
1,1,1,0.01603920025079736,1,1.4093999999999998e-05,1,0.004346808407414027,1,0,寄せる,Preverbal
1,-7,-1,0.1887242909360754,1,-1.6610799999999997e-05,-1,0.13653788119316723,1,0,なる,Preverbal
1,-6,-1,0.12321294798316862,1,-1.1761004499999999e-05,-1,0.001022659584130503,1,0,感じる,Preverbal
1,16,1,0.0010873153333252894,1,-2.719999999999997e-07,-1,-0.0006452062250696389,-1,0,する,Preverbal
1,2,1,-0.06633251343444058,-1,-1.4430921999999998e-05,-1,0.11969053590792778,1,0,いける,Preverbal
1,-1,-1,-0.057646219177886426,-1,-1.51504e-05,-1,0.0004883332921211125,1,0,なる,Preverbal
1,11,1,0.02496139055656782,1,-3.6644399999999994e-07,-1,-0.019189472479954728,-1,0,比較,Preverbal
1,-4,-1,0.15940166262330366,1,3.0297199999999997e-06,1,0.0078118340132962705,1,0,変更,Preverbal
1,-1,-1,0.14590728458718455,1,2.005332e-05,1,-0.005011711526548446,-1,0,なる,Preverbal
1,5,1,-0.022899397647184266,-1,-5.2904e-07,-1,0.0012487311287835978,1,0,保管,Preverbal
1,1,1,0.09609892399327108,1,5.57315e-06,1,-0.28811552756360637,-1,0,溢れる,Preverbal
1,-1,-1,0.12382998613377089,1,1.0443413999999999e-05,1,0.0012298878934155488,1,0,進む,Preverbal
1,0,0,-0.09650588151725406,-1,1.629806e-05,1,-0.37516952869875314,-1,0,育つ,Preverbal
1,2,1,-0.025394710937646447,-1,5.086374e-06,1,-0.4055420003247248,-1,0,大勝,Preverbal
1,-1,-1,-0.17455833069264365,-1,7.689599999999999e-07,1,-0.11228234874042003,-1,0,放送,Preverbal
1,0,0,-0.013488356714186522,-1,1.1663000000000003e-07,1,-0.02135020399529275,-1,0,決める,Preverbal
1,28,1,0.28116765138406186,1,-6.465895999999999e-07,-1,0.1544334705232805,1,0,製造,Preverbal
1,-1,-1,-0.20293085964339352,-1,6.76947e-06,1,-0.049715784439956556,-1,1,ある,Preverbal
1,6,1,0.14301014500044334,1,2.500014e-05,1,-0.0016484965249132788,-1,0,なる,Preverbal
1,18,1,0.11613121206972954,1,-2.929322e-05,-1,-0.20262339242870286,-1,0,指名,Preverbal
1,-4,-1,-0.09066755882451621,-1,-3.7039999999999903e-07,-1,-0.22985751834558088,-1,1,挙がる,Preverbal
1,2,1,0.07839984425302265,1,2.187189e-07,1,-0.004022058978122245,-1,0,注目,Preverbal
1,32,1,0.10847557870667018,1,-3.2713999999999984e-07,-1,-0.029843366630846302,-1,0,起訴,Preverbal
1,-1,-1,0.03757163098936783,1,2.240217e-05,1,-0.10550585918338862,-1,0,対応,Preverbal
1,0,0,0.16266460429178953,1,-1.1487631999999999e-05,-1,0.03750797749688828,1,0,参加,Preverbal
1,4,1,-0.03337304168307259,-1,-2.8790535e-06,-1,0.06614225404370422,1,0,減る,Preverbal
1,3,1,-0.08498038869601932,-1,-2.9226000000000006e-06,-1,0.01357599337215587,1,0,要求,Preverbal
1,-1,-1,-0.04553136222849191,-1,-6.7998e-07,-1,-0.004788252795147829,-1,0,なる,Preverbal
1,-1,-1,0.12086272512682328,1,-7.2218e-07,-1,0.010445555299778198,1,0,なる,Preverbal
1,1,1,-0.005923921800746301,-1,-4.648079999999999e-06,-1,0.07963087856020956,1,0,なす,Preverbal
1,0,0,-0.18037762315824984,-1,-3.5339999999999945e-08,-1,0.0005503547391958463,1,0,規定,Preverbal
1,5,1,-0.17386453843723065,-1,-5.896518075e-06,-1,0.07240283536249703,1,0,ある,Preverbal
1,1,1,-0.08603543201135733,-1,-2.70494e-06,-1,0.004711314916701681,1,0,載る,Preverbal
1,1,1,-0.022398404618507617,-1,-8.464400000000001e-07,-1,0.005797712295777524,1,0,経過,Preverbal
1,-3,-1,-0.11111943704142418,-1,4.280739999999999e-05,1,-0.021342332045676704,-1,1,行く,Preverbal
1,26,1,-0.007405775519515767,-1,-1.12285e-05,-1,0.2758096813390955,1,0,なる,Preverbal
1,0,0,0.18315910710521943,1,4.245112e-06,1,-0.0030443511691596314,-1,0,対峙,Preverbal
1,-3,-1,0.1565921666629323,1,-8.11136e-06,-1,-0.18699255099411827,-1,0,やる,Preverbal
1,-2,-1,0.07090499457949029,1,2.7628679999999994e-06,1,-0.006200022064642374,-1,0,残す,Preverbal
1,1,1,0.3069631707799194,1,-1.7707299999999998e-06,-1,0.1435433775855413,1,0,ある,Preverbal
1,0,0,0.2790424670131602,1,7.425469999999999e-06,1,0.001005679780131108,1,0,陥る,Preverbal
1,0,0,0.001114477541989678,1,1.8146344e-05,1,-0.24841016155889933,-1,0,会う,Preverbal
1,3,1,-0.05210852005764682,-1,5.7670052599999994e-05,1,-0.004518345975898841,-1,-1,変装,Preverbal
1,4,1,0.029793953233100023,1,-3.6187399999999996e-06,-1,-0.014305140572524022,-1,0,流れる,Preverbal
1,4,1,0.32324181983121264,1,5.8068e-06,1,-0.053963922985230006,-1,0,至る,Preverbal
1,0,0,-0.19301682499684691,-1,2.2547899999999997e-06,1,-0.06491311366997149,-1,0,逃す,Preverbal
1,-3,-1,-0.1491511166074151,-1,-1.6870999999999995e-07,-1,-0.006916366014819375,-1,0,リリース,Preverbal
1,4,1,-0.14440698400649926,-1,-2.949058e-05,-1,-0.02559169055028354,-1,0,呼ぶ,Preverbal
1,-3,-1,-0.07609017156983772,-1,-5.009039999999999e-05,-1,-0.12194239032329823,-1,1,行う,Preverbal
1,-16,-1,0.09828397159877852,1,-1.5396479999999999e-06,-1,0.005310726690379186,1,0,挙げる,Preverbal
1,4,1,0.03412777060134986,1,-3.2196299999999996e-06,-1,0.28492485814241525,1,0,繰り広げる,Preverbal
1,-1,-1,-0.10119384763056755,-1,-3.7938999999999994e-06,-1,0.047387957736767516,1,0,根付く,Preverbal
1,1,1,-0.04199447410058699,-1,8.478479999999999e-08,1,-0.0018273043671488964,-1,0,引き抜く,Preverbal
1,2,1,0.05652603692694519,1,2.9407199999999993e-07,1,-0.0018594008328786105,-1,0,伝達,Preverbal
1,1,1,-0.12200563209887444,-1,4.297212e-06,1,-0.0022621119983343707,-1,0,する,Preverbal
1,-1,-1,0.046028389713902496,1,-4.1743469999999996e-05,-1,0.1641967654464378,1,0,出会う,Preverbal
1,0,0,0.0018737057742275187,1,1.5836e-06,1,-0.002368189709973989,-1,0,提供,Preverbal
1,-5,-1,0.12179001073825557,1,6.937026e-06,1,0.0016689682580258158,1,0,勤務,Preverbal
1,1,1,0.12451496713559668,1,7.09102632e-06,1,-0.008339724157471362,-1,0,運ぶ,Preverbal
1,2,1,-0.10356206325199266,-1,2.7720399999999996e-05,1,-0.04308658726282144,-1,1,伝える,Preverbal
1,-2,-1,-0.09281851217687492,-1,-3.1914e-06,-1,-0.04947557624467924,-1,0,存続,Preverbal
1,3,1,0.1470430169376348,1,6.008209999999999e-08,1,-0.00043466320525831215,-1,0,当たる,Preverbal
1,4,1,-0.026132023865587106,-1,6.241000000000001e-06,1,-0.04361536728321891,-1,0,志す,Preverbal
1,-2,-1,-0.05238602245987456,-1,-6.800759999999999e-07,-1,0.024086061569381034,1,0,覚える,Preverbal
1,-12,-1,0.2709035760556115,1,1.0770400000000001e-07,1,0.0030563722817942285,1,0,なる,Preverbal
1,-1,-1,-0.08198069021135349,-1,-1.17144296e-06,-1,0.0040787728484714125,1,0,盗む,Preverbal
1,-5,-1,0.03058401284472559,1,2.5628399999999997e-05,1,-0.0008807020941252741,-1,0,破壊,Preverbal
1,-6,-1,-0.05358070187287178,-1,-1.6387919999999997e-05,-1,0.006950118384369042,1,0,なる,Preverbal
1,-3,-1,0.0918379905294589,1,6.182920000000001e-06,1,-0.0021105320210218492,-1,0,注意,Preverbal
1,-3,-1,-0.032548749409417155,-1,-4.54749e-05,-1,0.18665413156538113,1,0,なる,Preverbal
1,-1,-1,0.2082353727035746,1,-1.17446e-05,-1,0.09125901293916788,1,0,着手,Preverbal
1,7,1,0.013409118673710585,1,1.15668e-06,1,-0.0022403404071668076,-1,0,果たす,Preverbal
1,-1,-1,0.10233131556215402,1,2.6055e-06,1,-0.0011726878750332737,-1,1,発見,Preverbal
1,8,1,0.03185259372951815,1,-6.169799999999999e-07,-1,0.0020745633390866214,1,0,知る,Preverbal
1,-2,-1,0.10805955322142347,1,-5.213205e-07,-1,0.005156792925210152,1,0,映る,Preverbal
1,20,1,0.0545453483551277,1,-2.3359e-05,-1,-0.004563305244186522,-1,0,称す,Preverbal
1,23,1,0.049311187583597094,1,-2.88133e-05,-1,0.08595527422950366,1,0,よぶ,Preverbal
1,0,0,0.1138208191897801,1,1.3180819999999999e-05,1,-0.034486672169462496,-1,0,入れる,Preverbal
1,1,1,0.0011208866661361339,1,-7.801920000000001e-07,-1,-0.004397784961373774,-1,0,掲載,Preverbal
1,2,1,0.10335196690747045,1,-1.2040736e-06,-1,0.010216427656629556,1,0,赴く,Preverbal
1,1,1,-0.009744126414877097,-1,1.6534205999999999e-06,1,0.005551707396455774,1,0,渡る,Preverbal
1,20,1,-0.010317283016831158,-1,4.967799999999999e-07,1,-0.01833266910698289,-1,0,発表,Preverbal
1,0,0,0.10708845241976722,1,-1.31815512e-05,-1,0.001396777766645596,1,0,罹患,Preverbal
1,11,1,0.025499392650305652,1,4.8728628e-06,1,-0.003406681234093989,-1,0,呼び戻す,Preverbal
1,5,1,0.0020360785217359845,1,-1.5813179e-05,-1,0.04974993922089016,1,0,する,Preverbal
1,0,0,-0.02928962293348769,-1,3.93797e-06,1,-0.006238377757788127,-1,0,行う,Preverbal
1,-1,-1,0.12147876337256011,1,6.1582107e-06,1,-0.005787035721600942,-1,0,刻印,Preverbal
1,16,1,0.13289337805765844,1,3.84077e-06,1,-0.004189507448063068,-1,0,なる,Preverbal
1,15,1,0.10436935277457648,1,-2.50018e-06,-1,0.11810782519035823,1,0,装備,Preverbal
1,3,1,0.20118171541548652,1,-4.5497e-05,-1,0.020295460758589234,1,0,なる,Preverbal
1,5,1,0.14609580526049493,1,-2.129976e-05,-1,0.004357104240892529,1,0,成功,Preverbal
1,-1,-1,-0.24868793688170643,-1,-8.06927e-05,-1,0.09920569527465278,1,1,なる,Preverbal
1,3,1,-0.005804633645025259,-1,-7.931681999999999e-05,-1,0.015531646115008846,1,0,到着,Preverbal
1,-1,-1,-0.002348109909736551,-1,2.4985259999999998e-06,1,0.004708788389105378,1,0,くる,Preverbal
1,-2,-1,0.1148212515609992,1,-9.9665e-07,-1,0.0034160753593192594,1,0,開く,Preverbal
