Order,Len,Len_c,Semantic_closeness,Semantic_closeness_c,Lexical_frequency,Lexical_frequency_c,Predictability,Predictability_c,Pronominality,Verb,Position
1,-1,-1,0.05118848219560937,1,2.344657e-05,1,0.01361526520210038,1,0,занять,Preverbal
1,-15,-1,-0.04188040401972028,-1,2.2152100000000003e-06,1,-0.05210485744046184,-1,1,развиваться,Preverbal
1,0,0,-0.013278676757240178,-1,-6.41781e-07,-1,-0.008296356178906727,-1,0,встречаться,Preverbal
1,1,1,-0.0562738724604054,-1,-2.3062270000000002e-05,-1,-0.01748017602317853,-1,0,открыть,Preverbal
1,0,0,-0.010003759746636032,-1,7.487082e-06,1,0.0024955947586318694,1,0,играть,Preverbal
1,2,1,0.052404957423483806,1,2.3168140000000002e-05,1,0.018990180367306986,1,0,стать,Preverbal
1,4,1,-0.003085815526216118,-1,-2.7336147e-07,-1,-0.0012737094657589432,-1,0,быть,Preverbal
1,-5,-1,-0.010773343334229357,-1,-2.1410000000000004e-07,-1,-0.02709173907600876,-1,0,состояться,Preverbal
1,-3,-1,0.031067345389459766,1,5.87289725e-07,1,0.03414967501754157,1,0,отходить,Preverbal
1,1,1,-0.0018244887185136782,-1,-5.965116000000001e-07,-1,-0.007387296750759609,-1,0,утратить,Preverbal
1,3,1,0.17080268549299626,1,-1.3084716000000002e-06,-1,0.05869137555419068,1,0,добавляться,Preverbal
1,-3,-1,0.03529667714236501,1,-6.57153e-06,-1,0.029333897307531442,1,0,сыграть,Preverbal
1,0,0,-0.08260859323218325,-1,-1.1168999999999999e-07,-1,-0.048144345906164177,-1,0,управлять,Preverbal
1,-1,-1,0.17267243780360106,1,-1.8238417399999998e-05,-1,-0.0034740996014671066,-1,1,произойти,Preverbal
1,2,1,0.05155525666367683,1,-1.62108636e-05,-1,0.023852591543001345,1,0,построить,Preverbal
1,0,0,-0.057744382493998915,-1,4.4171625e-05,1,-0.15523124130615523,-1,0,собрать,Preverbal
1,-3,-1,-0.09211084357638841,-1,6.741566300000001e-07,1,0.010410538206124864,1,0,располагаться,Preverbal
1,0,0,-0.09472943629805342,-1,-2.3579110000000003e-05,-1,-0.011693248133440859,-1,0,построить,Preverbal
1,0,0,-0.00010625477944123385,-1,-7.07906e-07,-1,-0.0057550586164637485,-1,0,работать,Preverbal
1,1,1,-0.05641712836174005,-1,6.3115324e-05,1,-0.002664195013675985,-1,0,учиться,Preverbal
1,0,0,0.10521245438876173,1,6.546700000000002e-06,1,0.02320913496805438,1,0,находиться,Preverbal
1,-11,-1,-0.09556548353821145,-1,-1.5603240000000001e-06,-1,-0.00843497330288584,-1,1,наблюдаться,Preverbal
1,-2,-1,0.12326967349448693,1,-5.096904000000001e-06,-1,0.0042585872889628895,1,0,отдать,Preverbal
1,0,0,-0.15258789453788985,-1,5.193196000000001e-06,1,-0.008270804318669944,-1,0,переслать,Preverbal
1,1,1,-0.028918015324133406,-1,1.0954909999999999e-06,1,0.0112254143008369,1,0,расположить,Preverbal
1,1,1,0.009001881779678894,1,2.9032e-07,1,-0.002638406391817838,-1,0,стоять,Preverbal
1,-2,-1,-0.07525295647984036,-1,-2.2823150000000002e-05,-1,0.0028539162456129308,1,0,быть,Preverbal
1,1,1,0.09996063539660344,1,-1.4455164e-05,-1,0.06288337513425873,1,0,арестовать,Preverbal
1,-1,-1,-0.0034275305046441717,-1,-2.3974470100000002e-05,-1,-0.0010513885725746963,-1,0,основать,Preverbal
1,-1,-1,-0.022191642917570156,-1,2.6123999999999987e-07,1,0.014098668597316566,1,0,проводиться,Preverbal
1,-3,-1,-0.17595264908706293,-1,-2.39958205e-05,-1,0.024241318486244168,1,0,основать,Preverbal
1,0,0,0.04854351708228552,1,-1.823949848e-05,-1,-0.0028380947623433683,-1,1,быть,Preverbal
1,-2,-1,-0.11220659083605576,-1,-5.0781500000000015e-06,-1,-0.005929948122758266,-1,1,пролегать,Preverbal
1,-20,-1,-0.015500601525455758,-1,-8.967000000000011e-07,-1,-0.005412171781822683,-1,0,предлагать,Preverbal
1,1,1,0.23132865351734033,1,9.028361e-06,1,0.03903766542285203,1,-1,быть,Preverbal
1,2,1,-0.13525184338856056,-1,-2.36847e-06,-1,0.005688167504995012,1,0,возрасти,Preverbal
1,5,1,0.001547912009156882,1,9.567583459999999e-05,1,-0.002828990522748931,-1,-1,возлагать,Preverbal
1,0,0,-0.15329771799335234,-1,6.016500000000004e-07,1,0.02171941601196875,1,0,приходиться,Preverbal
1,-6,-1,-0.13594343162696293,-1,-7.2572e-06,-1,-0.002186704437542153,-1,1,приходиться,Preverbal
1,-2,-1,-0.0006484973643202732,-1,-4.78467e-05,-1,0.0746380717743762,1,0,командовать,Preverbal
1,-4,-1,0.011214937785057486,1,1.3238319e-07,1,0.009348469867217046,1,0,составлять,Preverbal
1,4,1,0.23426000632027352,1,1.417924e-07,1,0.03665586535264104,1,0,отвечать,Preverbal
1,7,1,-0.09081172297425869,-1,2.310654e-06,1,0.003914675076449992,1,0,отравить,Preverbal
1,1,1,-0.05374533845640653,-1,-3.2067700000000005e-05,-1,0.0043666556317067395,1,0,завоевать,Preverbal
1,-9,-1,-0.011018833539838069,-1,-2.13114e-05,-1,0.01824306948238369,1,0,разрушить,Preverbal
1,2,1,-0.06766631414662261,-1,-7.25812892e-05,-1,0.0015653153148539878,1,0,появиться,Preverbal
1,9,1,-0.03210482761894137,-1,2.3923252e-05,1,0.013493765325052698,1,0,появиться,Preverbal
1,0,0,-0.1721240682102151,-1,-3.287999999999998e-06,-1,0.0039448621933244055,1,1,принять,Preverbal
1,1,1,-0.03451188583195555,-1,-2.3352630000000003e-05,-1,-0.006193737679020206,-1,0,проживать,Preverbal
1,0,0,0.017830232960818565,1,3.10856e-05,1,0.0003548355171625883,1,0,поступить,Preverbal
1,5,1,-0.054941251554810555,-1,1.9035636000000002e-06,1,0.016021396313812775,1,0,появиться,Preverbal
1,3,1,0.010193005480944234,1,-3.1417348e-05,-1,0.04662346254565153,1,0,насчитываться,Preverbal
1,-6,-1,0.05215718056232199,1,-2.3485000000000003e-05,-1,0.013682939714453557,1,0,короноваться,Preverbal
1,8,1,0.03544835998350544,1,3.2169595000000003e-06,1,0.021404066039060143,1,0,быть,Preverbal
1,0,0,0.012386294425188571,1,-0.0001886059,-1,0.024532350511613177,1,0,быть,Preverbal
1,0,0,0.11729150633356641,1,2.276977e-05,1,0.011648862799151727,1,0,быть,Preverbal
1,-1,-1,0.19642758944124394,1,-4.26988504e-06,-1,-0.00013309485310381008,-1,0,иметь,Preverbal
1,-1,-1,0.16903223797127118,1,-2.3971055000000002e-05,-1,0.0008306526056708341,1,0,создать,Preverbal
1,0,0,0.0005716212133980159,1,-4.011e-07,-1,0.011668352356240919,1,0,располагаться,Preverbal
1,1,1,0.015912876533483236,1,-6.751734399999999e-07,-1,-0.003674921326279945,-1,0,появляться,Preverbal
1,-1,-1,0.0068135876793450345,1,-5.861094e-05,-1,0.06430614231267157,1,0,жить,Preverbal
1,-1,-1,0.01915444052606196,1,-0.000199572541,-1,0.05111225010137194,1,0,насчитываться,Preverbal
1,-1,-1,-0.023831880353315904,-1,-4.474960000000001e-06,-1,-0.05033526097169866,-1,0,выйти,Preverbal
1,0,0,0.04923364695159971,1,1.7934000000000003e-06,1,-0.0004854168538864223,-1,0,приехать,Preverbal
1,0,0,-0.034128466135755195,-1,-3.0179399999999998e-06,-1,0.23109151059770444,1,0,учиться,Preverbal
1,0,0,-0.07594028125881058,-1,2.3877400000000003e-05,1,-0.012939911663353343,-1,0,выйти,Preverbal
1,-3,-1,0.1367553487512019,1,-2.6747914e-06,-1,-0.006963712810499567,-1,0,обстрелять,Preverbal
1,2,1,-0.005354247711667787,-1,0.00021269937,1,-0.004950648783732303,-1,-1,стрелять,Preverbal
1,-1,-1,0.003054612153946451,1,-1.2767300000000006e-07,-1,0.019556034523292465,1,0,разместиться,Preverbal
1,1,1,0.1228452914515531,1,1.2030969999999999e-06,1,-0.027838706622445364,-1,-1,можно,Preverbal
1,0,0,-0.03243659722950569,-1,2.2763540000000003e-05,1,-0.009148006921401997,-1,0,победить,Preverbal
1,0,0,0.037619335396941095,1,-6.91608275e-07,-1,0.013498893238856502,1,0,сложиться,Preverbal
1,-2,-1,-4.496522766878064e-06,-1,2.2845000000000012e-07,1,-0.007842729427567252,-1,0,числиться,Preverbal
1,-2,-1,0.13182335813770255,1,-2.0192830000000003e-05,-1,0.016173480310026134,1,0,проиграть,Preverbal
1,3,1,-0.052251996738925874,-1,-2.6625651999999997e-06,-1,0.03295959751417854,1,0,обнажиться,Preverbal
1,-3,-1,0.11134501159468678,1,-7.579499999999999e-06,-1,0.05741203972052822,1,0,входить,Preverbal
1,0,0,0.19640971522629852,1,-4.5702999999999996e-08,-1,0.01588399423420811,1,0,сказать,Preverbal
1,1,1,-0.1851831600390713,-1,-1.4512000000000011e-08,-1,0.021551693180264175,1,0,звучать,Preverbal
1,0,0,-0.03825453205697288,-1,2.213476e-05,1,-0.14995721793641775,-1,1,проводить,Preverbal
1,-3,-1,0.054915852431582035,1,-9.878505000000002e-08,-1,-0.0238819257843646,-1,0,обрести,Preverbal
1,0,0,0.002437431678075197,1,-2.3634023e-05,-1,0.014234206769071611,1,0,основать,Preverbal
1,2,1,-0.012851120909543962,-1,-1.452654e-05,-1,0.03667272131402638,1,0,находиться,Preverbal
1,0,0,0.10400383649408382,1,-2.3877400000000003e-05,-1,0.016350489123606704,1,0,создаваться,Preverbal
1,2,1,0.04068694431654149,1,-4.675700000000001e-07,-1,0.02418515448466546,1,0,оставаться,Preverbal
1,1,1,0.015116646333353453,1,5.224539300000001e-06,1,0.02252631409084571,1,0,разделить,Preverbal
1,-2,-1,-0.04508651233447469,-1,-8.3346e-06,-1,0.0032477115350048047,1,1,собраться,Preverbal
1,1,1,0.0339082264932119,1,-1.4713000000000002e-07,-1,-0.010949709012011422,-1,0,действовать,Preverbal
1,0,0,0.07823087957099686,1,-2.3815399000000003e-05,-1,0.00430106980476741,1,0,выделить,Preverbal
1,-1,-1,-0.030400967544033375,-1,6.482585e-05,1,-0.0014284249698583995,-1,1,осуществляться,Preverbal
1,5,1,0.10731274786107844,1,-6.7533e-06,-1,0.002640852991559972,1,0,сражаться,Preverbal
1,-2,-1,-0.08649485391819081,-1,-2.39265877e-05,-1,0.02018814931114965,1,0,занимать,Preverbal
1,-4,-1,-0.025596505485584342,-1,-4.35430261e-06,-1,-0.03737245019959856,-1,0,представить,Preverbal
1,0,0,-0.020519276082557658,-1,-7.205137999999999e-05,-1,-0.01456928465700319,-1,0,появляться,Preverbal
1,-7,-1,0.2218120148091871,1,-1.3984016000000001e-06,-1,-0.013462658181339293,-1,0,внести,Preverbal
1,-1,-1,-0.02337950011893955,-1,-4.0300238e-05,-1,-0.002273733253503496,-1,1,превратиться,Preverbal
1,0,0,0.20128540935346168,1,-2.3652970000000003e-05,-1,0.0027513916516998527,1,0,прекратить,Preverbal
1,-2,-1,0.022337796624689987,1,-7.257260739999999e-05,-1,0.014675505328549165,1,0,появиться,Preverbal
1,0,0,-0.051438683244786565,-1,-8.05332e-06,-1,-0.05948704812715799,-1,1,вступить,Preverbal
1,6,1,0.15561651290842846,1,-1.2890299e-08,-1,0.0041916322630258795,1,0,обратиться,Preverbal
1,0,0,-0.017962559471844025,-1,9.8201e-07,1,-0.002603123675810559,-1,0,назначить,Preverbal
1,-1,-1,-0.05156043883546638,-1,-7.2209516e-05,-1,-0.030688136187163484,-1,0,занимать,Preverbal
1,0,0,-0.05577590829924664,-1,1.12467328e-06,1,0.03256728703201228,1,0,возглавить,Preverbal
1,3,1,0.0911955425837958,1,-3.1061229999999995e-05,-1,0.08427059205673193,1,0,числиться,Preverbal
1,0,0,0.035999532071432375,1,2.399482519e-05,1,-0.07562566119954395,-1,0,подписать,Preverbal
1,7,1,0.06492642842218,1,1.46674e-06,1,0.004918396229819211,1,0,сбить,Preverbal
1,-2,-1,0.02872210545430262,1,3.5466620000000005e-05,1,-0.029882207708869013,-1,0,произойти,Preverbal
1,1,1,0.04908115313867689,1,-7.699533e-06,-1,0.1618355301846474,1,0,работать,Preverbal
1,8,1,-0.04458064366741403,-1,-2.2269234e-05,-1,0.002898461106829342,1,1,мочь,Preverbal
1,2,1,0.0017007787473936054,1,7.8995e-06,1,0.002905217764685053,1,0,подписать,Preverbal
1,0,0,-0.010281909457513477,-1,-6.91065e-06,-1,0.03936006681185761,1,0,выступать,Preverbal
1,-1,-1,-0.07319213968716363,-1,-5.861094e-05,-1,0.05561584192330027,1,0,работать,Preverbal
1,0,0,0.12809207688550203,1,-1.7209016e-06,-1,0.03484939604643689,1,0,занимать,Preverbal
1,1,1,-0.07483826737672072,-1,-2.3997395730000002e-05,-1,0.011782172699036197,1,0,провести,Preverbal
1,-3,-1,-0.05175587666901084,-1,-7.177100000000002e-07,-1,0.006979325508344014,1,0,испытать,Preverbal
1,-1,-1,-0.004557384859728772,-1,-1.39735e-05,-1,-0.004213465990358711,-1,1,нет,Preverbal
1,3,1,0.012919595670456557,1,2.3947204e-05,1,0.03337065971871417,1,0,возвести,Preverbal
1,-1,-1,-0.08913394625926593,-1,1.3264000000000002e-05,1,0.027450647485285362,1,1,составить,Preverbal
1,0,0,0.035343354268192836,1,1.1104900000000001e-05,1,-0.005988639833877096,-1,1,установить,Preverbal
1,0,0,0.025348250374668924,1,3.24092929202e-05,1,-0.04182750766913107,-1,0,провозгласить,Preverbal
1,28,1,-0.16701656061421263,-1,1.1562556e-06,1,0.021504549308421606,1,0,отсутствовать,Preverbal
1,-1,-1,0.04013616395708784,1,-5.861094e-05,-1,0.07159446384564255,1,0,быть,Preverbal
1,0,0,-0.047149142890436965,-1,-2.15707e-06,-1,-0.016974724414150266,-1,0,упоминаться,Preverbal
1,2,1,-0.04430443247613679,-1,-5.82855e-06,-1,0.019518454468760882,1,0,указываться,Preverbal
1,0,0,0.07039895737055002,1,7.212204999999999e-05,1,0.037121063305112945,1,0,находиться,Preverbal
1,2,1,0.2061060787486881,1,-7.7286e-07,-1,0.033582081224267146,1,0,принять,Preverbal
1,-2,-1,-0.012637105387294068,-1,-2.292398e-05,-1,-0.0021872745412886974,-1,0,выиграть,Preverbal
1,1,1,0.0006978036644655627,1,5.116999999999999e-08,1,-0.03907349476843708,-1,0,провести,Preverbal
1,-3,-1,0.10355369771330974,1,-2.3908156000000002e-05,-1,-0.007905578034254401,-1,0,уехать,Preverbal
1,1,1,0.04011930077701023,1,-2.399681074e-05,-1,-0.04704648038612652,-1,0,разработать,Preverbal
1,0,0,-0.04801285482457078,-1,1.2888516090000001e-05,1,0.0027784615992031414,1,-1,создать,Preverbal
1,2,1,0.055737031183629174,1,7.400401e-06,1,-0.0026367930630308845,-1,0,заниматься,Preverbal
1,1,1,-0.01156243271117774,-1,-2.19051e-05,-1,0.24022468692734789,1,0,возобновиться,Preverbal
1,3,1,0.05389534272073422,1,0.00021392654310999998,1,-0.0019237961812546556,-1,-1,использоваться,Preverbal
1,7,1,-0.0075249922327668695,-1,7.134000000000003e-09,1,0.029189108683192078,1,0,перейти,Preverbal
1,1,1,-0.08711435830820245,-1,8.54854e-06,1,0.012795055081062434,1,0,править,Preverbal
1,5,1,0.005790229661472093,1,-3.1438699999999997e-07,-1,0.022716626027763143,1,0,убить,Preverbal
1,2,1,0.009709355724472572,1,1.0061401000000001e-05,1,0.027084610638603568,1,0,решить,Preverbal
1,-1,-1,-0.08815680135529887,-1,-3.89085e-06,-1,-0.005244143670534496,-1,0,участвовать,Preverbal
