Order,Len,Len_c,Semantic_closeness,Semantic_closeness_c,Lexical_frequency,Lexical_frequency_c,Predictability,Predictability_c,Pronominality,Verb,Position
1,-3,-1,-0.04065897491735959,-1,-8.255576e-05,-1,0.0011466725850731163,1,0,演出,Preverbal
1,0,0,-0.08748029090553805,-1,8.268620999999999e-07,1,-0.010357585690264626,-1,0,传播,Preverbal
1,-8,-1,0.1579124460992838,1,2.9348999999999994e-08,1,0.003918034431809769,1,0,作,Preverbal
1,10,1,-0.029918989110286343,-1,3.2719999999999997e-07,1,-0.08229741128424845,-1,0,兴建,Preverbal
1,1,1,0.23247568632488647,1,-8.6536244e-05,-1,0.021793600728808094,1,-1,得名,Preverbal
1,-4,-1,0.12556616387853597,1,4.1072e-06,1,-0.06347727447356982,-1,0,宣布,Preverbal
1,0,0,-0.08457035894508802,-1,8.275099999999998e-06,1,-0.2677124243486825,-1,0,进行,Preverbal
1,-1,-1,-0.03295184523888128,-1,4.603644000000001e-06,1,0.10739695054204279,1,1,受,Preverbal
1,7,1,0.17925646196151748,1,-1.2821709999999999e-05,-1,0.004878159266935134,1,0,上阵,Preverbal
1,3,1,-0.14889038166293941,-1,1.2492850000000003e-07,1,0.005036819591878239,1,0,签约,Preverbal
1,2,1,0.11167552836372635,1,-2.4794200000000004e-05,-1,0.05004772544155256,1,0,同意,Preverbal
1,4,1,-0.06633302867746743,-1,4.085784e-05,1,-0.009092970501050512,-1,0,参加,Preverbal
1,-2,-1,0.06528632520732847,1,1.1384999999999997e-09,1,-0.001897121761765208,-1,0,习,Preverbal
1,1,1,0.14196683089489714,1,-3.94682e-07,-1,0.006046779018380188,1,0,分,Preverbal
1,3,1,-0.08064817628515436,-1,4.742999999999995e-10,1,-0.0035496150077911626,-1,0,表达,Preverbal
1,2,1,-0.01879636361618775,-1,-2.9891400000000007e-05,-1,0.00019953808848333088,1,0,出版,Preverbal
1,1,1,0.15523050425121238,1,-8.327236e-05,-1,0.14977801200052343,1,0,达成,Preverbal
1,-17,-1,0.005831546816848776,1,-9.014999999999998e-06,-1,0.010210379794685087,1,0,成,Preverbal
1,0,0,0.053778131204851476,1,-8.648569999999999e-05,-1,0.00805071834610488,1,0,改变,Preverbal
1,-2,-1,-0.06602630386874944,-1,-1.16723e-07,-1,0.00219843486157123,1,0,参与,Preverbal
1,-1,-1,-0.04758986595301051,-1,-8.620585e-05,-1,0.2029010401617628,1,0,提出,Preverbal
1,0,0,-0.11672341325764823,-1,1.2270118000000002e-05,1,0.03318208173423265,1,-1,离别,Preverbal
1,-3,-1,0.020664222865943105,1,-2.6527499999999997e-08,-1,0.02165558741583934,1,0,介绍,Preverbal
1,4,1,0.07480877188781032,1,-3.860400000000002e-08,-1,-0.01207648189668814,-1,0,走,Preverbal
1,5,1,0.04749371169637279,1,7.812582e-06,1,-0.0010431459603896798,-1,0,引起,Preverbal
1,2,1,0.2655251198205729,1,-4.892043e-06,-1,0.004472965562980102,1,0,发起,Preverbal
1,2,1,0.10202395933873487,1,2.0680700000000003e-07,1,-0.003154034647099957,-1,0,相见,Preverbal
1,-2,-1,0.07749355627928597,1,1.48074e-05,1,0.005629768141042102,1,0,上市,Preverbal
1,1,1,-0.11203930616692187,-1,-5.31887e-08,-1,0.006280318299484833,1,0,保持,Preverbal
1,1,1,0.030051873135550244,1,6.127496e-06,1,-0.09956029944841438,-1,0,成立,Preverbal
1,-3,-1,-0.11954365556021918,-1,3.2803848000000003e-06,1,-0.0008750167322693625,-1,0,达成,Preverbal
1,-4,-1,-0.06461349539647143,-1,9.32395e-06,1,0.04346092604539048,1,1,推出,Preverbal
1,2,1,0.22523125730686616,1,-2.5670000000000044e-08,-1,-0.0012618115853530454,-1,0,画上,Preverbal
1,-2,-1,0.09450893592930792,1,4.017664e-06,1,0.002211595510201503,1,0,接近,Preverbal
1,2,1,0.08215468017304292,1,-3.0696828000000004e-05,-1,0.009864469865156877,1,0,上市,Preverbal
1,4,1,-0.01884452808326126,-1,-1.2910018999999999e-05,-1,0.0277854077189284,1,0,相恋,Preverbal
1,-1,-1,0.0404081078302547,1,7.858500000000002e-07,1,-0.00026776110934162434,-1,0,伤透,Preverbal
1,-6,-1,0.06663759226095015,1,4.836300000000001e-07,1,-0.0020807846806569774,-1,0,找回,Preverbal
1,0,0,0.05018218655340195,1,-8.676611e-05,-1,0.0034565337995051126,1,0,命名,Preverbal
1,1,1,-0.0037673685131958123,-1,3.5928400000000003e-07,1,0.000558315783362906,1,0,扩散,Preverbal
1,-3,-1,0.18984021938964224,1,4.344544e-05,1,-0.12429684089066129,-1,1,结束,Preverbal
1,-3,-1,0.12233225350784466,1,4.60552e-06,1,-0.03230441571885012,-1,0,到,Preverbal
1,-16,-1,-0.17970240852070485,-1,2.6207399999999997e-07,1,0.000689647999805032,1,1,有,Preverbal
1,0,0,-0.10746680681771112,-1,-2.77797e-07,-1,0.002397681141200536,1,1,回避,Preverbal
1,-3,-1,0.11231801867260593,1,-1.1551799999999998e-05,-1,0.06658911951183977,1,0,建立,Preverbal
1,3,1,-0.1988471090298478,-1,-6.9024e-08,-1,-0.16027025035289755,-1,0,穿过,Preverbal
1,0,0,0.1531571747144666,1,-3.7804500000000004e-06,-1,0.006969963494594389,1,0,开往,Preverbal
1,1,1,-0.04101486716400457,-1,2.50478e-07,1,-0.16949812400171294,-1,0,建立,Preverbal
1,2,1,-0.09116769884803574,-1,-1.85826e-07,-1,-0.0013758799404814392,-1,0,有,Preverbal
1,1,1,0.06927098123383207,1,-8.681114000000001e-07,-1,-0.014147646514558021,-1,0,来到,Preverbal
1,3,1,0.07961718607554963,1,-3.41245e-06,-1,0.005961765909284156,1,0,结束,Preverbal
1,1,1,0.0703637452761196,1,-5.2377e-07,-1,0.011416442902342228,1,0,进行,Preverbal
1,-2,-1,0.07681087253346175,1,-3.6836600000000006e-07,-1,-0.002318719796712887,-1,0,进行,Preverbal
1,-2,-1,0.11215882355317777,1,1.213059e-06,1,0.00011218745820046339,1,0,播放,Preverbal
1,-1,-1,0.03492717798226028,1,-2.94614e-06,-1,0.006587930361529271,1,0,隔离,Preverbal
1,2,1,0.048671579048915226,1,-4.771749e-06,-1,0.0005956810258798684,1,0,演出,Preverbal
1,-1,-1,0.19035772033225867,1,-7.360320000000001e-07,-1,0.016375498228228813,1,1,变,Preverbal
1,-4,-1,-0.13110427564136068,-1,4.476647000000001e-06,1,-0.1463722103616072,-1,0,承认,Preverbal
1,-1,-1,0.04002065337618779,1,6.890740000000002e-07,1,0.0005829544709594625,1,1,画上,Preverbal
