Order,Len,Len_c,Semantic_closeness,Semantic_closeness_c,Lexical_frequency,Lexical_frequency_c,Predictability,Predictability_c,Pronominality,Verb,Position
1,-1,-1,0.04568283862041271,1,-7.458749999999999e-05,-1,0.022924850384493156,1,0,have,Preverbal
1,2,1,-0.06888525008806273,-1,2.53889e-06,1,0.004783380411101157,1,0,come,Preverbal
1,0,0,-0.16936578065670171,-1,-0.000354632766,-1,-0.007081335214018825,-1,1,know,Preverbal
1,4,1,-0.33752765700020104,-1,-4.4531784e-06,-1,0.006700002677428929,1,0,be,Preverbal
1,-10,-1,0.09390102220781622,1,-7.649200000000009e-09,-1,-0.013587577539886542,-1,0,raise,Preverbal
1,11,1,-0.3384304574636169,-1,-1.7769871999999998e-06,-1,-0.009808824331301536,-1,0,be,Preverbal
1,-4,-1,-0.0418391572378804,-1,-8.482199999999998e-07,-1,0.011272651011468737,1,0,have,Preverbal
1,-4,-1,-0.0418391572378804,-1,-8.482199999999998e-07,-1,0.011272651011468737,1,0,have,Preverbal
1,-4,-1,-0.0418391572378804,-1,-8.482199999999998e-07,-1,0.011272651011468737,1,0,have,Preverbal
1,-11,-1,0.05635651146964088,1,2.7390300000000008e-06,1,0.00029652767049448414,1,1,receive,Preverbal
1,-1,-1,-0.04710085282157228,-1,-2.518008e-06,-1,0.0008250914818953015,1,0,marry,Preverbal
1,-4,-1,-0.02129028955665363,-1,-1.54635e-06,-1,0.01320481724262379,1,0,insert,Preverbal
1,4,1,0.01433631561753515,1,-4.92696e-06,-1,-0.009286869797025032,-1,0,trigger,Preverbal
1,5,1,-0.0517956440263998,-1,2.0955499999999998e-06,1,0.004219877038812603,1,0,see,Preverbal
1,0,0,0.07791790504879423,1,-1.73589164e-05,-1,-0.03332507131746815,-1,0,attract,Preverbal
1,-4,-1,0.08577128547323333,1,9.544835e-08,1,-0.00913621590430963,-1,0,see,Preverbal
1,-1,-1,0.07742775617617861,1,0.0083170453,1,-0.038285402160125104,-1,0,activate,Preverbal
1,2,1,0.23876167980443785,1,6.2895578e-05,1,-0.02608967384117805,-1,0,find,Preverbal
1,-1,-1,-0.06554526258702982,-1,-3.2022e-06,-1,-0.010839420567230584,-1,0,depend,Preverbal
1,-7,-1,0.03572734520679077,1,-6.01918656e-05,-1,-0.00030852124490804433,-1,1,award,Preverbal
1,-1,-1,0.28780176359778326,1,9.454609999999999e-05,1,-0.02715164041147916,-1,0,teach,Preverbal
1,8,1,-0.05945174113668655,-1,8.086e-07,1,-0.008562699087121373,-1,0,enter,Preverbal
1,2,1,-0.005466744172894028,-1,7.894800999999999e-05,1,-0.01276286861883702,-1,0,wound,Preverbal
1,-6,-1,0.16598034823775967,1,-7.9131e-05,-1,0.015316058721997428,1,0,join,Preverbal
1,-1,-1,0.11656851538132211,1,-4.7832735499999996e-06,-1,0.0602531273223012,1,0,become,Preverbal
1,-3,-1,-0.0714408791124019,-1,-6.021440529999999e-05,-1,0.05907640322362634,1,0,hit,Preverbal
1,0,0,-0.07486576046915548,-1,-2.18506883e-06,-1,0.04525617022129125,1,0,drive,Preverbal
1,2,1,0.06272970793245805,1,1.621838225e-05,1,-0.0038827701370824363,-1,0,become,Preverbal
0,0,0,-0.16207490132824504,-1,-3.5544420000000005e-06,-1,0.0008067801742884795,1,0,become,Preverbal
0,13,1,-0.07075080859865449,-1,-5.693944e-06,-1,-0.005855625957366661,-1,0,interview,Preverbal
0,-3,-1,-0.012698185434475873,-1,-7.11894e-06,-1,0.027261852954770183,1,0,mean,Preverbal
0,1,1,-0.06361919942133187,-1,7.83164e-05,1,-0.003185183479629261,-1,0,tell,Preverbal
0,-3,-1,0.09308740294218973,1,-5.896450000000001e-09,-1,-0.02714793900693746,-1,0,rise,Preverbal
0,6,1,0.07055599447090018,1,-3.8405240000000006e-06,-1,0.02359680710896761,1,0,seem,Preverbal
0,3,1,0.10083989338529684,1,-1.1081999999999998e-06,-1,0.009726300945993027,1,0,mean,Preverbal
0,-7,-1,0.054086206382828406,1,-5.4762e-06,-1,-0.005293883778887232,-1,0,carry,Preverbal
0,-1,-1,-0.16501056553188617,-1,2.57325e-06,1,0.05379063130689926,1,0,tolerate,Preverbal
0,0,0,-0.08307645254253256,-1,1.0555199999999998e-06,1,-0.003973599709428011,-1,0,accuse,Preverbal
0,1,1,0.009038526399042762,1,1.0487711999999997e-06,1,0.021288613514743704,1,0,report,Preverbal
0,2,1,0.10524883513846697,1,1.5156000000000002e-06,1,0.017831278883318036,1,0,suffice,Preverbal
0,-1,-1,0.07453982887744617,1,-1.2901200000000003e-06,-1,0.019693546856307087,1,0,have,Preverbal
0,1,1,0.07166831920504108,1,-1.181004e-07,-1,0.0236484597316739,1,0,sit,Preverbal
0,-2,-1,0.020829877716849632,1,-2.7735063999999997e-07,-1,-0.009975061238740424,-1,0,draw,Preverbal
0,0,0,0.016967843328560384,1,-1.2163540000000001e-06,-1,0.001474694151403999,1,0,remove,Preverbal
0,-8,-1,0.13181680248093566,1,7.52629e-06,1,0.003103461616628944,1,0,appear,Preverbal
0,-4,-1,0.03432586500355245,1,-2.0669375999999997e-06,-1,-0.006850907228960645,-1,0,deny,Preverbal
0,0,0,0.14296343912773282,1,-1.3939199999999999e-05,-1,0.0018335249524026875,1,0,have,Preverbal
0,6,1,0.030732974823711387,1,7.935450779999999e-05,1,0.0013124668785211013,1,0,hold,Preverbal
0,1,1,-0.0939583618464983,-1,-9.454609999999999e-05,-1,0.06714013102875505,1,0,soar,Preverbal
0,13,1,0.07550859827725599,1,-1.2252e-05,-1,0.0036633996118202172,1,-1,limit,Preverbal
0,3,1,-0.024118334662538155,-1,5.845971999999999e-05,1,-0.0156169264171373,-1,0,drive,Preverbal
